date,month,source,source_file,category,direction,quote,note
2010-12-14,2010-11,verde_asset,Verde-REL-2010_11.md,global_usd,0.4,"Isto porque estamos em um ""Global Currency War"" sim!!!",Reiterates October's currency-war framing (developed-market monetary easing forcing EM/Real appreciation) as an emphatic standalone assertion in this month's letter.
2010-12-14,2010-11,verde_asset,Verde-REL-2010_11.md,monetary_br,-0.4,"considerando que o Brasil não fez nenhuma lição de casa, não efetivou as reformas planejadas e está com um câmbio apreciado que está ameaçando seriamente a sua indústria não extrativa, restará ao BC tomar mais medidas em relação ao aumento da restrição ao crédito e aumento da taxa de juros para o tomador sem subí-la para o aplicador.","Explicit statement that the currently appreciated Real is damaging non-extractive industry, prompting BC to lean further into macroprudential/credit-restriction tools rather than aggressive Selic hikes -- a policy response aimed at containing further appreciation."
2011-03-10,2011-02,verde_asset,Verde-REL-2011_02.md,commodities,0.6,"Montamos também uma posição vendida no dólar através de opções, baseados na melhoria expressiva dos termos de troca e da conta corrente.","Short-dollar (long-Real) options position explicitly justified by a marked improvement in terms of trade and the current account -- external-accounts mechanism, appreciation-supportive for the Real."
2011-06-09,2011-05,verde_asset,Verde-REL-2011_05.md,commodities,-0.6,"O câmbio parece ser o mais sensível a uma queda do preço das commodities, enquanto a bolsa fica presa entre crescimento mais fraco e inflação em queda. Assim, zeramos nossas posições vendidas em dólar, e montamos uma posição comprada via opções, enquanto as posições de ações permanecem inalteradas.",Explicit statement that FX is the asset class most sensitive to a commodity-price decline amid the global cyclical slowdown; this reasoning directly drove the fund's shift from short-dollar to long-dollar (bearish Real) positioning.
2011-07-11,2011-06,verde_asset,Verde-REL-2011_06.md,commodities,0.6,"Acreditamos que o ganho de termos de troca veio para ficar, o que favorece posições vendidas, mas a intervenção do governo é sempre um risco.","Terms-of-trade gains viewed as durable/structural, explicitly favoring short-dollar (long-Real) positioning for the semester."
2011-07-11,2011-06,verde_asset,Verde-REL-2011_06.md,monetary_br,-0.3,mas a intervenção do governo é sempre um risco.,"Same sentence explicitly flags government FX-market intervention as a standing risk to further Real appreciation -- a distinct policy-channel caveat from the terms-of-trade driver above, kept as its own milder claim per the joint-driver rule."
2011-09-26,2011-07,verde_asset,Verde-REL-2011_07.md,risk_sentiment,0.2,"Os outros indicadores de Brasil, como câmbio, juros de longo prazo e Credit Default Swap (CDS) se comportaram incrivelmente bem. É a primeira vez na história econômica recente que apenas uma classe dos ativos brasileiros, neste caso Ações, performou pior que os parceiros globais. E as outras classes e indicadores permaneceram extremamente fortes e performando acima do mundo.","Explicit 'channel didn't move as expected' claim: despite the global risk-off shock (US sovereign downgrade, escalating European crisis) that hammered Brazilian equities, câmbio explicitly did NOT sell off in sympathy and held up remarkably well -- a deliberate near-zero/mildly positive reading of the risk-sentiment channel that period, distinct from the channel simply being undiscussed."
2011-09-26,2011-08,verde_asset,Verde-REL-2011_08.md,commodities,0.6,"A magnífica performance dos termos de troca que, mesmo com câmbio a 1,60, gera um déficit em conta corrente de apenas 2% do PIB. Com isso, a tendência de valorização do câmbio se consolidou, colocando o setor industrial em pé de guerra contra a política econômica",Explicitly credits outperforming terms of trade with consolidating the Real's appreciation trend (a current-account deficit of only 2% of GDP despite an already-appreciated exchange rate).
2011-09-26,2011-08,verde_asset,Verde-REL-2011_08.md,monetary_br,0.6,"A enxurrada de dólares que nos afoga, ao custo crescente de ""0% menos 12%"", aproximadamente quatro Bolsas-Família por ano","'Flood of dollars' inflow tied explicitly to the carry/sterilization-cost dynamic (BCB paying the Selic-minus-Fed-funds spread to hold reserves) -- rate-differential-driven capital inflow appreciating the Real, cited alongside terms of trade as one of two structural forces complicating the BCB's job."
2012-05-09,2012-04,verde_asset,Verde-REL-2012_04.md,politics_br,-0.5,temos visto uma ação concertada do governo brasileiro no sentido de (i) reduzir os juros (ii) desvalorizar o câmbio (iii) dar incentivos a determinados setores industriais ao mesmo tempo que (iv) força setores vistos como “ganhadores” a aumentarem seus investimentos.,"Explicit statement that the government is deliberately pursuing currency devaluation as one prong of a coordinated interventionist policy package (the letter's 'Bull Market in Politics' thesis), alongside rate cuts and industrial incentives. Scored negative for BRL as a stated policy target of depreciation."
2012-07-12,2012-06,verde_asset,Verde-REL-2012_06.md,politics_br,-0.6,"preferimos vender ações de beta alto, aproveitando o fim do ciclo da LTRO europeia, além de comprar USD/BRL, com base na opinião de que, pelos motivos descritos anteriormente, o real ficaria mais depreciado","Verde built a long-USD/BRL position on the thesis that exhaustion of the government's 'crescimento custe o que custar' stimulus model (CQC) would produce more inflation and less growth, depreciating the Real -- framed within the letter's broader 'Bull Market in Politics' narrative of state intervention. The same letter separately lists 'câmbio mais depreciado' as one of the government's own policy options being considered to restore industrial competitiveness, treated as a restatement of the same negative political-intervention narrative rather than a separate claim."
2012-10-09,2012-09,verde_asset,Verde-REL-2012_09.md,monetary_br,0.1,o câmbio não deve se mover (e a volatilidade colapsou)... As moedas já precificaram divergências relevantes de crescimento e juros.,"Explicit forward-looking statement that BRL is expected to stay range-bound because growth and interest-rate differentials are already priced into currency markets -- a deliberate near-zero/flat call on the carry channel specifically, not merely a topic mentioned in passing."
2012-12-11,2012-11,verde_asset,Verde-REL-2012_11.md,monetary_br,-0.5,não irá deixar sequelas na inflação e no câmbio maiores do que as hoje precificadas pelo mercado,"Extraction is garbled (slide bullet reordered by the PDF extraction), but the reconstructed claim is that the unprecedented speed/magnitude of the Selic decline, achieved without productivity or competitiveness gains, will leave consequences on inflation and câmbio bigger than currently priced by the market -- i.e. further BRL depreciation risk from the rate-cut cycle beyond what's priced. Manager flags own uncertainty ('P.S.: tenho estado errado nisso')."
2013-01-09,2012-12,verde_asset,Verde-REL-2012_12.md,capital_flows,0.5,"a recém-adquirida veemência do Banco Central em derrubar o dólar. Acreditamos que tal furor seja temporário e, por isso, aumentamos nossa posição comprada.","BCB's recently intensified intervention to push down USD/BRL is explicitly credited with strengthening the Real this period. Verde treats this as a temporary, non-fundamentals-driven flow action (not carry/rate mechanics) and increased their long-dollar position anticipating reversal -- hence categorized as capital_flows rather than monetary_br."
2013-02-13,2013-01,verde_asset,Verde-REL-2013_01.md,monetary_br,0.5,"o mercado parece acreditar piamente que o Banco Central vai manter o câmbio abaixo de R$ 2,00/US$",Explicit statement that the market believes the BCB is committed to anchoring/holding USD/BRL below R$2.00 -- a BCB-guidance-driven support for the Real that cost the fund money on its long-dollar position this month.
2013-02-13,2013-01,verde_asset,Verde-REL-2013_01.md,commodities,-0.4,"Somos céticos em relação à possibilidade de uma valorização de 2% na moeda reduzir a inflação mais do que alguns parcos centésimos, em meio à consistente deterioração da balança comercial e das remessas de lucros","Verde's own skepticism about the sustainability of BRL strength is explicitly grounded in ongoing trade-balance and profit-remittance deterioration -- their fundamental counter-argument to the market's BCB-anchor view, and the basis for keeping the long-USD/BRL position despite losses."
2013-03-12,2013-02,verde_asset,Verde-REL-2013_02.md,fiscal_br,0.5,"onde “foto boa” significa dívida/PIB de 35%, superávit primário de 1,5%, déficit em conta-corrente de 2,7% do PIB, reservas cambiais de US$ 400 bi e o fato de sermos o celeiro do mundo... concluo que os investidores de RF olham a foto e aceitam ficar aqui com um câmbio esdruxulamente apreciado","Fixed-income investors' confidence, explicitly grounded in strong headline fiscal metrics (low debt/GDP, primary surplus) and large reserves, is credited with sustaining an excessively appreciated Real ('câmbio esdruxulamente apreciado')."
2013-03-12,2013-02,verde_asset,Verde-REL-2013_02.md,capital_flows,0.4,concluo que os investidores de RF olham a foto e aceitam ficar aqui com um câmbio esdruxulamente apreciado,"Distinct from the fiscal-metrics rationale, the letter separately attributes the overvalued Real to fixed-income investors' explicit decision to stay invested/not exit ('aceitam ficar aqui') -- an explicit flow/positioning claim, split out per the joint-driver rule since it names a mechanism (investors choosing to stay) distinct from the fiscal fundamentals themselves."
2013-06-11,2013-05,verde_asset,Verde-REL-2013_05.md,global_usd,-1.0,"uma alta significativa do dólar contra todas as moedas. A combinação de uma economia americana forte, com o resto do mundo sem o mesmo dinamismo, é perfeita para uma alta sustentada da moeda americana... É nesse contexto macro que o Brasil está inserido, e as idiossincrasias do País adicionam ainda mais risco.","Fed's confusing QE-taper signal triggered a broad, sustained USD bull market (explicitly framed as global/broad, 'não vê um bull market do dólar desde a década de 90') driven by US growth outperformance vs. the rest of the world. Verde explicitly places Brazil inside this global dollar-strength dynamic, with domestic idiosyncrasies adding further downside risk for the Real -- scored strongly negative given the letter's framing of a multi-decade regime shift."
2013-07-11,2013-06,verde_asset,Verde-REL-2013_06.md,commodities,-0.6,"Deterioração da conta-corrente, mesmo com os termos de troca ainda altos, piora continuamente nosso câmbio de equilíbrio.","One of the letter's 18 structural warning signs: explicit statement that current-account deterioration -- even with terms of trade still favorable -- is continuously worsening Brazil's equilibrium exchange rate, i.e. building depreciation pressure. Other retrospective passages in this half-year-review letter (the Dec-2012 câmbio/juros slide, the 'piquenique à beira do vulcão' essay) are verbatim quotes of prior months' own reports and were excluded here per the instruction not to re-extract quoted historical passages."
2013-09-05,2013-08,verde_asset,Verde-REL-2013_08.md,fiscal_br,-0.7,"A desvalorização do câmbio é apenas um sintoma do problema. Continua a nos preocupar a postura fiscal e parafiscal do governo, que tenta manter algum semblante de crescimento econômico que chegue até 2014. O crescimento exponencial do balanço do BNDES tem contornos particularmente preocupantes","BRL depreciation is explicitly framed as merely a symptom of a deeper root cause: fiscal and quasi-fiscal (BNDES public credit) deterioration. Direct, central causal statement naming câmbio explicitly."
2013-10-08,2013-09,verde_asset,Verde-REL-2013_09.md,global_usd,0.7,"O grande evento de setembro foi a decisão do Federal Reserve de não anunciar a redução das compras de títulos... A surpresa do Fed em setembro causou uma reavaliação de toda essa dinâmica e fez com que ativos de risco, especialmente em mercados emergentes, tivessem movimentos relevantes.","The Fed's dovish surprise (no taper announcement) reversed the May-August global liquidity-tightening reassessment that had hit EM assets; the fund explicitly records losses on its currency (long-USD/BRL) positions this month as a direct consequence, confirming BRL rallied on the news."
2013-11-08,2013-10,verde_asset,Verde-REL-2013_10.md,fiscal_br,-0.7,a publicação de um número surpreendentemente fraco para o superávit primário do governo trouxe para o mercado novas dúvidas sobre a trajetória fiscal e da dívida pública nos próximos anos. O prêmio de risco embutido no real e na curva de juros subiu conforme o mercado reavaliava suas expectativas sobre a sustentabilidade de tal trajetória.,A weaker-than-expected primary-surplus print explicitly raised the risk premium embedded in the Real (and the yield curve) as the market reassessed fiscal/debt sustainability -- described as 'a virada' (the turning point) of the month's performance.
2013-12-10,2013-11,verde_asset,Verde-REL-2013_11.md,commodities,-0.8,"a piora acentuada da conta-corrente, que estava havia anos entre 2% e 2,5% do PIB, era iminente. Obviamente, a produção menor de petróleo e a questão da contabilização atrasada das importações de combustíveis de 2012 também contribuíram.","Central rationale (alongside an overvaluation view) for increasing the long-USD/BRL position from 25% to 40% of the fund since year-end 2012: an imminent sharp deterioration of the current account, explicitly attributed partly to lower oil production and delayed 2012 fuel-import accounting."
2013-12-10,2013-11,verde_asset,Verde-REL-2013_11.md,capital_flows,0.6,Pela atuação altamente desproporcional do Banco Central brasileiro... a intervenção acumulada via swap cambial chegou ao máximo de US$ 77 bi... Numa linguagem simples: estamos gastando munição poderosa em momento de céu azul.,"BCB's disproportionately large FX intervention (swap cambial + reserve sales, $77bn vs. $50bn in the much larger 2008 devaluation) is explicitly credited with muting/limiting how violent the 2013 BRL depreciation was -- a supportive flow effect, even though Verde frames it critically as unsustainable ammunition-spending in calm conditions."
2013-12-10,2013-11,verde_asset,Verde-REL-2013_11.md,commodities,0.3,"mais recentemente, os preços de commodities mostraram certa recuperação, e parece ter ficado para trás o período de maior volatilidade entre maio e junho","Separate, opposite-direction claim from the current-account deterioration point above: a recent recovery in commodity prices is explicitly linked to the passing of the peak (May-June) FX volatility period, a mildly supportive development for BRL."
2014-03-10,2014-02,verde_asset,Verde-REL-2014_02.md,capital_flows,0.6,tivemos como resultado uma apreciação do Real e um flattening (diminuição da inclinação) na curva longa de juros,"Reversal of taper-fear-driven EM outflows plus Brazil's high risk-adjusted carry, plus BCB massively selling dollars, jointly credited with appreciating the Real this month."
2014-03-10,2014-02,verde_asset,Verde-REL-2014_02.md,fiscal_br,-0.8,"Continuamos acreditando na tese de depreciação do Real... a situação atual é sim mais delicada hoje do que há poucos meses... déficits gêmeos (soma de fiscal e externo)... projeção para 2014 de 7,7% do PIB","Long dedicated essay ('Razões para acreditarmos na depreciação do Real') grounding the Real-depreciation thesis in structural fiscal deterioration and rising twin deficits, explicitly compared to the 1995-2002 fixed-exchange-rate crisis era."
2014-04-08,2014-03,verde_asset,Verde-REL-2014_03.md,monetary_br,0.5,"seja porque a atratividade dos juros altos inebria o investidor estrangeiro, seja por conta de análises apressadas de pesquisas de opinião",Real appreciation this month explicitly attributed jointly to high-rate carry attractiveness for foreign investors and hasty market reactions to opinion polls.
2014-04-08,2014-03,verde_asset,Verde-REL-2014_03.md,politics_br,0.4,"seja porque a atratividade dos juros altos inebria o investidor estrangeiro, seja por conta de análises apressadas de pesquisas de opinião","Same sentence as the carry claim -- markets reading falling approval-poll numbers as pro-market, contributing to Real appreciation this month (manager frames this as an overreaction, but the direction attributed is still positive for BRL)."
2014-05-09,2014-04,verde_asset,Verde-REL-2014_04.md,politics_br,0.5,transformar quedas nas pesquisas de popularidade presidencial em altas nos preços de ativos... em apreciação cambial e em quedas das taxas de juros de longo prazo,"Falling presidential approval ratings, interpreted by markets as pro-change/pro-market, explicitly credited with currency appreciation this month."
2014-05-09,2014-04,verde_asset,Verde-REL-2014_04.md,risk_sentiment,0.3,"o ambiente global se tornar (temporariamente) mais atrativo para a melhora do sentimento com mercados emergentes, com quedas nas taxas de juros dos países desenvolvidos e medidas de volatilidade atingindo patamares próximos aos mais baixos da história","A temporarily friendlier global environment for EM risk sentiment (falling DM rates, near record-low volatility) named alongside the politics story as a joint driver of the month's asset-price cheer, including currency appreciation."
2014-07-08,2014-06,verde_asset,Verde-REL-2014_06.md,capital_flows,0.3,a estratégia das autoridades de vender dólares no mercado... mostrando como a sobrevalorização do real continua piorando,BCB's dollar-selling intervention explicitly credited with propping up (overvaluing) the Real despite a non-improving current account -- flagged by the manager as artificial/unsustainable.
2014-08-08,2014-07,verde_asset,Verde-REL-2014_07.md,global_usd,-0.6,"O Fundo conseguiu um bom resultado em suas posições de moedas, conforme o dólar retomou uma tendência de valorização generalizada","Broad, general dollar-strengthening trend (driven by accumulating evidence of US economic strength and anticipation of Fed tightening) explicitly credited for currency-book gains this month."
2014-09-08,2014-08,verde_asset,Verde-REL-2014_08.md,capital_flows,0.4,"os flows para emergentes voltaram a ser muito fortes, as taxas de juros longas nesses países cederam, e houve apreciação do câmbio nas economias até então chamadas de ‘frágeis’",Strong EM capital-flow reversal explicitly credited with appreciating 'fragile' EM currencies (including Brazil's context) in the near term.
2014-09-08,2014-08,verde_asset,Verde-REL-2014_08.md,global_usd,-0.5,"continuamos acreditando na força estrutural do dólar versus as moedas emergentes, independentemente do ‘secular stagnation’","Manager's own structural dollar-strength-vs-EM thesis restated as still intact going forward, despite the near-term EM flow reversal just described -- a genuinely opposing claim (different timeframe/argument) kept separate per rule 3."
2014-10-09,2014-09,verde_asset,Verde-REL-2014_09.md,global_usd,-0.7,"A boa performance do Fundo no mês veio principalmente das posições compradas em dólar, que se beneficiaram de um movimento global de valorização da moeda americana","Explicit, unambiguous broad dollar-strengthening move credited for the month's currency-book gains."
2014-11-10,2014-10,verde_asset,Verde-REL-2014_10.md,global_usd,0.5,"a taxa de juros de dez anos nos EUA caiu de 3% para 2,2%... essa última surpresa sozinha conseguiu dar conta de evitar que um cenário muito negativo se abatesse sobre o quadro brasileiro em 2014",Unexpected drop in US 10y yields (contrary to anticipated Fed tightening) explicitly credited with single-handedly cushioning Brazil from a much worse outcome this year.
2014-11-10,2014-10,verde_asset,Verde-REL-2014_10.md,fiscal_br,0.0,"toda essa piora nos déficits gêmeos em 2014... não gerou nenhum solavanco no câmbio, ou no apetite dos estrangeiros para continuar financiando as nossas dívidas","Rule 6: explicit statement that 2014's sharp twin-deficit deterioration did NOT shock the currency this year, contrary to what would be expected."
2014-12-09,2014-11,verde_asset,Verde-REL-2014_11.md,global_usd,0.5,"a taxa de juros de dez anos nos EUA caiu de 3% para 2,2%... essa última surpresa sozinha conseguiu dar conta de evitar que um cenário muito negativo se abatesse sobre o quadro brasileiro em 2014","Same US-10y-yield-decline argument restated in this month's year-in-review essay -- a separate document, so counted as its own claim per the one-per-document rule."
2014-12-09,2014-11,verde_asset,Verde-REL-2014_11.md,fiscal_br,0.0,toda essa piora nos déficits gêmeos em 2014 (que devem chegar a quase 10% do PIB...) não gerou nenhum solavanco no câmbio,"Rule 6, restated in this month's own document: twin-deficit deterioration (nearing 10% of GDP) explicitly said not to have shocked the currency."
2015-01-12,2014-12,verde_asset,Verde-REL-2014_12.md,global_usd,-0.6,"que o dólar continuaria sendo uma moeda muito forte, independentemente do nível da Treasury","Year-end review names the 'dollar stays very strong regardless of Treasury levels' thesis as one of three core 2014 macro theses that proved correct, explicitly tied to the currency book's gains (dólar/real, dólar/yen)."
2015-01-12,2014-12,verde_asset,Verde-REL-2014_12.md,fiscal_br,-0.4,que a economia brasileira continuaria na direção de uma estagflação e com piora relevante do fiscal e da conta corrente,"Third of the three confirmed 2014 theses, grouped with the dollar-strength thesis as jointly underlying the currency book's 2014 gains."
2015-02-10,2015-01,verde_asset,Verde-REL-2015_01.md,commodities,-0.6,"ainda teremos um déficit em conta corrente em 4,5% do PIB... Também consideramos nesta conta os novos preços de minério de ferro e soja, os quais estão bem abaixo do preço médio de exportação de 2014",Dedicated 'Câmbio' section: falling iron-ore/soy export prices and a still-large current-account deficit cited as reasons the Real remains mispriced (should depreciate further).
2015-02-10,2015-01,verde_asset,Verde-REL-2015_01.md,monetary_br,0.4,Pela conjuntura mundial de juros zero ou negativos e por nosso carry real ser de longe o maior do mundo dentre os países Investment Grade,"Global zero/negative rates plus Brazil's outsized real carry named as the reason the currency is currently mispriced (i.e., propped up against the depreciation thesis) -- a factor working FOR the status quo BRL level."
2015-02-10,2015-01,verde_asset,Verde-REL-2015_01.md,politics_br,0.3,A favor da manutenção do status quo no valor do Dólar/Real... ficam as excelentes credenciais de Joaquim Levy,"Joaquim Levy's credentials named explicitly as a factor supporting the currency's current level, alongside carry/liquidity."
2015-03-05,2015-02,verde_asset,Verde-REL-2015_02.md,global_usd,-0.6,com o Dólar se valorizando diante do Real e também do Euro e Yen. Acreditamos na continuidade deste movimento,"Broad dollar strengthening against Real, Euro and Yen simultaneously, explicitly credited for the month's currency gains, with continuation expected."
2015-03-05,2015-02,verde_asset,Verde-REL-2015_02.md,fiscal_br,-0.5,"o Real continua sendo o ativo brasileiro com preço mais errado, e historicamente países com grandes déficits gêmeos veem suas moedas passarem por correções significativas de preço","Twin-deficit dynamics explicitly cited as historically driving significant currency corrections, restating January's mispricing thesis."
2015-04-07,2015-03,verde_asset,Verde-REL-2015_03.md,global_usd,-0.3,"culminando com o Dólar acima de 3,30. Esse processo coincidiu com a moeda americana se valorizando contra tudo, mas se exauriu momentaneamente, e reverteu em parte no resto do mês","Early-March BRL depreciation to 3.30 explicitly coincided with the dollar strengthening broadly against everything, before partially reversing later in the month -- net moderate score reflecting the partial reversal."
2015-04-07,2015-03,verde_asset,Verde-REL-2015_03.md,fiscal_br,-0.5,"A desvalorização da moeda, por si só, não é suficiente — e terá que ser maior do que o que vimos até aqui para ser a válvula de escape",Fiscal-austerity doom-loop (Brazil compared to 2010-2013 European periphery) explicitly requires a larger currency devaluation as its 'escape valve.'
2015-05-08,2015-04,verde_asset,Verde-REL-2015_04.md,capital_flows,0.6,"Os investidores estrangeiros despejaram vários bilhões de dólares em ativos brasileiros no mês passado, fazendo com que a moeda se apreciasse",Foreign investors pouring billions into Brazilian assets explicitly credited with appreciating the currency -- first of a four-way joint-driver split for the month's surprising BRL strength.
2015-05-08,2015-04,verde_asset,Verde-REL-2015_04.md,commodities,0.5,"a recuperação violenta no preço de algumas commodities, como petróleo e minério de ferro","Violent oil/iron-ore price recovery, named as one of the underestimated drivers of the month's currency appreciation surprise."
2015-05-08,2015-04,verde_asset,Verde-REL-2015_04.md,china_em,0.3,a bolha de ações que está a se formar na China e seus reflexos nos ativos de mercados emergentes,"China's forming equity bubble and its spillover into EM assets, named as a joint driver of the month's BRL strength."
2015-05-08,2015-04,verde_asset,Verde-REL-2015_04.md,global_usd,0.4,"a continuidade de dados econômicos fracos nos Estados Unidos, que alimentam a esperança de taxas de juro zero por mais tempo","Weak US data feeding hopes of a longer zero-rate period (dovish Fed expectations), named as the fourth joint driver of the month's BRL appreciation."
2015-06-08,2015-05,verde_asset,Verde-REL-2015_05.md,global_usd,-0.6,O Dólar voltou a se recuperar contra todas as moedas... Esse processo beneficia o Dólar estruturalmente,"Broad dollar recovery against all currencies, driven by resilient US growth and an anticipated September Fed hike, explicitly described as structurally benefiting the dollar."
2015-07-06,2015-06,verde_asset,Verde-REL-2015_06.md,commodities,-0.4,"Nossa visão continua a apontar para uma moeda sobrevalorizada — e com um ajuste perverso na conta-corrente, fruto de profunda recessão","Current-account 'improvement' explicitly attributed to recession rather than a genuine fix, meaning the underlying overvaluation the manager sees is not actually resolved."
2015-08-06,2015-07,verde_asset,Verde-REL-2015_07.md,monetary_br,0.4,"Se avaliarmos o câmbio atual, ajustado pelo carrego, parece estar no preço justo. Se desconsiderarmos o carrego... o valor mais justo seria em torno de 4","Dedicated 'Câmbio' section: current carry level explicitly said to justify the current exchange rate; without carry, fair value would be materially weaker -- carry is currently the main force keeping BRL stronger than the ex-carry fair value."
2015-08-06,2015-07,verde_asset,Verde-REL-2015_07.md,capital_flows,-0.5,O BCB vem recomprando os swaps ao ritmo alucinante de US$ 4 Bi/mês... É como apagar fogo com gasolina... gera demanda adicional de hedge corporativo... e redução de oferta de dólares de quem gostaria de comprar Real,"BCB's massive swap-repurchase intervention explicitly described as backfiring -- reducing dollar supply and raising corporate hedging demand, working against the Real rather than for it."
2015-09-04,2015-08,verde_asset,Verde-REL-2015_08.md,china_em,-0.6,"A decisão da China de desvalorizar sua moeda em 3,5%... representou um grande choque para os mercados... exportou volatilidade da China para o resto do mundo, resultando num choque para os países emergentes",China's surprise 3.5% RMB devaluation explicitly credited with exporting volatility/shock to EM currencies broadly.
2015-09-04,2015-08,verde_asset,Verde-REL-2015_08.md,fiscal_br,-0.5,"Em pouco mais de trinta dias, o objetivo fiscal de 2016 foi reduzido em R$135 bilhões... estabelece-se um equilíbrio vicioso, com câmbio mais desvalorizado, inflação surpreendendo para cima",Drastic 30-day fiscal-target deterioration explicitly linked to a 'vicious equilibrium' requiring a more devalued currency and higher inflation to manage the debt trajectory.
